aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14814983,lsidyv3b269a10,"kenrick, william, ll.d.","kenrick, william",https://www.wikidata.org/wiki/Q8013950,Q8013950,"falstaff's wedding. a comedy [in five acts, in prose and in verse], being a sequel to the second part of the play of king henry the fourth. written in imitation of shakespeare. [electronic resource]",falstaff's wedding. a comedy,"[in five acts, in prose and in verse], being a sequel to the second part of the play of king henry the fourth. written in imitation of shakespeare.",,"shakespeare, william, 1564-1616","shakespeare, william",,,"london, 1760.",1760,london,,comedy
14815062,lsidyv3a581d7d,"killigrew, mr. (thomas), 1657-1719.","killigrew, thomas",https://www.wikidata.org/wiki/Q18672574,Q18672574,chit-chat: a comedy in five acts [and in prose]. [electronic resource],chit-chat: a comedy in five acts,[and in prose].,,,,,,"london, 1719.",1719,london,,comedy
14815231,lsidyv315e497e,"kirke, john.","kirke, john",https://www.wikidata.org/wiki/Q18671938,Q18671938,"the seven champions of christendome. [a tragi-comedy, in five acts and in prose and verse] ... written by j. k(irke). [electronic resource]",the seven champions of christendome,"[a tragi-comedy, in five acts and in prose and verse] written by j. k(irke)....",,,,,,"london : j. okes ... sold by j. bekket, 1638.",1638,london,j. okes ... sold by j. bekket,comedy
14815290,lsidyv34efd3bc,"knowles, james sheridan.","knowles, james sheridan",https://www.wikidata.org/wiki/Q353538,Q353538,the beggar of bethnal green. a comedy in three acts [and in verse]. altered from the beggar's daughter of bethnal green. second edition. [electronic resource],the beggar of bethnal green. a comedy in three acts,[and in verse]. altered from the beggar's daughter of bethnal green. second edition.,,,,,,"london, 1834.",1834,london,,comedy
14815365,lsidyv345ccc0f,"lacy, john, comedian.","lacy, john",https://www.wikidata.org/wiki/Q384607,Q384607,"the dumb lady: or, the farriar made physician, etc. [a comedy, in five acts, and in prose, altered from molière's “médecin malgré lui.”] [electronic resource]","the dumb lady: or, the farriar made physician, etc.","[a comedy, in five acts, and in prose, altered from molière's “médecin malgré lui.”]",,,,,,"london, 1672.",1672,london,,comedy
14815366,lsidyv3426e468,"lacy, john, comedian.","lacy, john",https://www.wikidata.org/wiki/Q384607,Q384607,"[sauny the scott: or, the taming of the shrew: a comedy, etc. [in five acts and in prose. altered from shakspeare's “the taming of the shrew.”]] [electronic resource]","sauny the scott: or, the taming of the shrew: a comedy, etc.",[in five acts and in prose. altered from shakspeare's “the taming of the shrew.”],another edition,"shakespeare, william, 1564-1616","shakespeare, william",,,"london, 1708.",1708,london,,comedy
14815544,lsidyv3423f3cb,,,,,"the late revolution: or, the happy change. a tragi-comedy [in five acts, in verse and prose] as it was acted throughout the english dominions in the year 1688. written by a person of quality. [electronic resource]","the late revolution: or, the happy change. a tragi-comedy","[in five acts, in verse and prose] as it was acted throughout the english dominions in the year 1688. written by a person of quality.",,,,,,"printed and are to be sold by richard baldwin : london, 1690.",1690,london,printed and are to be sold by richard baldwin : london,comedy
14815655,lsidyv338f65ed,"leanerd, john, fl. 1679.","leanerd, john",https://www.wikidata.org/wiki/Q18342932,Q18342932,"the country innocence: or, the chambermaid turn'd quaker. a comedy [in five acts and in prose]. with alterations and amendments. [from “the countrie girle ... by t. b.”] [electronic resource]","the country innocence: or, the chambermaid turn'd quaker. a comedy",[in five acts and in prose]. with alterations and amendments. [from “the countrie girle ... by t. b.”],,"brewer, anthony, fl. 1630-1655.","brewer, anthony, fl.",,,"for charles harper. london, 1677.",1677,london,for charles harper,comedy
14815713,lsidyv345d97e5,"lee, nathaniel.","lee, nathaniel",https://www.wikidata.org/wiki/Q595602,Q595602,"the princess of cleve, etc. [a tragi-comedy, in five acts, in prose and in verse.] [electronic resource]","the princess of cleve, etc.","[a tragi-comedy, in five acts, in prose and in verse.]",,,,,,"london, 1689.",1689,london,,comedy
14815727,lsidyv31787ee5,"lee, sophia, author of “the chapter of accidents”.","lee, sophia",https://www.wikidata.org/wiki/Q745244,Q745244,"the chapter of accidents. a comedy in five acts [and in prose], etc. [electronic resource]",the chapter of accidents. a comedy in five acts,"[and in prose], etc.",,,,,,"london, 1780.",1780,london,,comedy
14815728,lsidyv3493b892,"lee, sophia, author of “the chapter of accidents”.","lee, sophia",https://www.wikidata.org/wiki/Q745244,Q745244,"[the chapter of accidents. a comedy in five acts [and in prose], etc.] [electronic resource]",the chapter of accidents. a comedy in five acts,"[and in prose], etc.",third edition,,,,,"london, 1781.",1781,london,,comedy
14815752,lsidyv3a9a84fe,"lefanu, alicia, mrs.","lefanu, alicia",https://www.wikidata.org/wiki/Q4726303,Q4726303,"the sons of erin; or, modern sentiment; a comedy in five acts [and in prose]. [electronic resource]","the sons of erin; or, modern sentiment; a comedy in five acts",[and in prose].,,,,,,"london, 1812.",1812,london,,comedy
14815753,lsidyv349d1869,"lefanu, alicia, mrs.","lefanu, alicia",https://www.wikidata.org/wiki/Q4726268,Q4726268,"[the sons of erin; or, modern sentiment; a comedy in five acts [and in prose].] [electronic resource]","the sons of erin; or, modern sentiment; a comedy in five acts",[and in prose].,third edition,,,,,"london, 1812.",1812,london,,comedy
14815787,lsidyv34948f99,"leigh, richard, dramatist.","leigh, richard",,,"[where to find a friend. a comedy, in five acts [and in prose].] [electronic resource]","where to find a friend. a comedy, in five acts",[and in prose].,second edition,,,,,"london, 1816.",1816,london,,comedy
14815871,lsidyv3aba23ab,"lessing, gotthold ephraim, 1729-1781","lessing, gotthold ephraim",https://www.wikidata.org/wiki/Q34628,Q34628,"the disbanded officer; or, the baroness of bruchsal: a comedy, etc. [adapted by james johnstone from lessing's “minna von barnhelm.”] [electronic resource]","the disbanded officer; or, the baroness of bruchsal: a comedy, etc.",[adapted by james johnstone from lessing's “minna von barnhelm.”],,"johnstone, james, translator.","johnstone, james",,,"london : t. cadell, 1786.",1786,london,t. cadell,comedy
14816173,lsidyv33531202,"duffett, thomas.","duffett, thomas",https://www.wikidata.org/wiki/Q7789081,Q7789081,"psyche debauch'd, a comedy [electronic resource] , as it was acted at the theatre-royal. by t. d. [i.e. thomas duffett.]","psyche debauch'd, a comedy",as it was acted at the theatre-royal. by t. d. [i.e. thomas duffett.],,,,,,"london : john smith, 1678.",1678,london,john smith,comedy
14816179,lsidyv33530951,"howard, edward, fl. 1669.","howard, edward",https://www.wikidata.org/wiki/Q5343518,Q5343518,the womens conquest [electronic resource]. a tragi-comedy : as it was acted by his highness the duke of york's servants / written by the honourable e.h.,the womens conquest . a tragi-comedy ,as it was acted by his highness the duke of york's servants / written by the honourable e.h.,,,,,,"london : printed by j.m. for h. herringman ..., 1671.",1671,london,printed by j.m. for h. herringman ...,comedy
14816200,lsidyv32be2009,,,,,"lady alimony; or, the alimony lady. an excellent pleasant new comedy, etc. [in verse and prose. by thomas lodge and robert greene?] [electronic resource]","lady alimony; or, the alimony lady. an excellent pleasant new comedy, etc.",[in verse and prose. by thomas lodge and robert greene?],,,,,,"london : for t. vere and w. gilbertson, 1659.",1659,london,for t. vere and w. gilbertson,comedy
14816209,lsidyv30261282,"andrews, miles peter.","andrews, miles peter",https://www.wikidata.org/wiki/Q15454273,Q15454273,"better late than never. a comedy. in five acts, etc. [electronic resource]","better late than never. a comedy. in five acts, etc.",,,,,,,"london : j. ridgway, 1790.",1790,london,j. ridgway,comedy
14816210,lsidyv32c415c9,"andrews, miles peter.","andrews, miles peter",https://www.wikidata.org/wiki/Q15454273,Q15454273,"dissipation. a comedy, in five acts, etc. [electronic resource]","dissipation. a comedy, in five acts, etc.",,,,,,,"london : t. becket, 1781.",1781,london,t. becket,comedy
14816211,lsidyv3013f6cc,"andrews, miles peter.","andrews, miles peter",https://www.wikidata.org/wiki/Q15454273,Q15454273,"[dissipation. a comedy, in five acts, etc.] [electronic resource]","dissipation. a comedy, in five acts, etc.",,the second edition,,,,,"london : t. becket, 1781.",1781,london,t. becket,comedy
14816213,lsidyv301323cd,"andrews, miles peter.","andrews, miles peter",https://www.wikidata.org/wiki/Q15454273,Q15454273,"[the reparation, a comedy, etc.] [electronic resource]","the reparation, a comedy, etc.",,the second edition,,,,,"london : t. & w. lowndes, 1784.",1784,london,t. & w. lowndes,comedy
14816260,lsidyv31b4c097,"beaumont, francis, 1584-1616.","beaumont, francis",https://www.wikidata.org/wiki/Q313932,Q313932,"[the elder brother: a comedie ... written by f. beaumont and j. fletcher [or more probably written by fletcher, and revised by massinger] ... the second edition, corrected and amended.] [electronic resource]",the elder brother: a comedie,"written by f. beaumont and j. fletcher [or more probably written by fletcher, and revised by massinger]...the second edition, corrected and amended.",another edition,,,,,"london : printed by t. n. [t. newcomb] for d. n. [d. newman] and t. c.; and are to be sold by george marriott, 1678.",1678,london,printed by t. n. [t. newcomb] for d. n. [d. newman] and t. c.; and are to be sold by george marriott,comedy
14816271,lsidyv33520e23,"behn, aphra, 1640-1689","behn, aphra",https://www.wikidata.org/wiki/Q231886,Q231886,"the roundheads; or, the good old cause, a comedy. [electronic resource]","the roundheads; or, the good old cause, a comedy",,,,,,,"london : d. brown, etc., 1682.",1682,london,d. brown etc.,comedy
14816272,lsidyv32d097ab,"behn, aphra, 1640-1689","behn, aphra",https://www.wikidata.org/wiki/Q231886,Q231886,"the rover, or, the banish't cavaliers. [a comedy in five acts and in prose, by aphara behn. part the first.] [electronic resource]","the rover, or, the banish't cavaliers","[a comedy in five acts and in prose, by aphara behn. part the first.]",,,,,,"london, 1677.",1677,london,,comedy
14816273,lsidyv32d0d4b5,"behn, aphra, 1640-1689","behn, aphra",https://www.wikidata.org/wiki/Q231886,Q231886,the second part of the rover. [a comedy.] [electronic resource],the second part of the rover,[a comedy.],,,,,,"london : jacob tonson, 1681.",1681,london,jacob tonson,comedy
14816309,lsidyv2eb60353,,,,,"bon ton; or, high life above stairs. a comedy, in two acts, etc. [by david garrick.] [electronic resource]","bon ton; or, high life above stairs. a comedy, in two acts, etc.",[by david garrick.],,,,,,"london : t. becket, 1775.",1775,london,t. becket,comedy
14816316,lsidyv2eb3cc9a,"bourlin, antoine jean, calling himself dumaniant.","bourlin, antoine jean",https://www.wikidata.org/wiki/Q3041146,Q3041146,"the midnight hour. a comedy, in three acts. from the french of m. damaniant called guerre ouverte; ou, ruse contre ruse ... translated [and adapted] by mrs. inchbald. [electronic resource]","the midnight hour. a comedy, in three acts"," from the french of m. damaniant called guerre ouverte; ou, ruse contre ruse translated [and adapted] by mrs. inchbald....",,"inchbald, mrs., 1753-1821","inchbald, mrs.",,,"london : g. g. j. & j. robinson, 1787.",1787,london,g. g. j. & j. robinson,comedy
14816331,lsidyv33507985,"orrery, roger boyle, earl of, 1621-1679.","orrery, roger boyle",https://www.wikidata.org/wiki/Q1345535,Q1345535,"guzman. a comedy, etc. [electronic resource]","guzman. a comedy, etc.",,,,,,,"london : francis saunders, 1693.",1693,london,francis saunders,comedy
14816435,lsidyv335351d8,"c., i.","c., i",,,"[a pleasant comedie, called the two merry milke-maids. or, the best words weare the garland. by i. c.] [electronic resource]","a pleasant comedie, called the two merry milke-maids. or, the best words weare the garland. by i. c",,another edition,,,,,"london : printed by tho. johnson, 1661.",1661,london,printed by tho. johnson,comedy
14816453,lsidyv32d00522,"carlell, lodowick, 1602?-1675.","carlell, lodowick",https://www.wikidata.org/wiki/Q6666506,Q6666506,the deserving favorite. [a tragi-comedy.] [electronic resource],the deserving favorite,[a tragi-comedy.],,,,,,"london : for m. rhodes, 1629.",1629,london,for m. rhodes,comedy
14816454,lsidyv33507b02,"carlile, james, gent.","carlile, james, gent",,,"the fortune-hunters: or, two fools well met; a comedy, etc. [electronic resource]","the fortune-hunters: or, two fools well met; a comedy, etc.",,,,,,,"london : printed for james knapton, 1689.",1689,london,printed for james knapton,comedy
14816464,lsidyv32c445b1,"cary, henry, 4th viscount falkland.","cary, henry, falkland",https://www.wikidata.org/wiki/Q5719218,Q5719218,the mariage night. [a comedy.] [electronic resource],the mariage night,[a comedy.],,,,,,"london : printed by w. g. for r. crofts, 1664.",1664,london,printed by w. g. for r. crofts,comedy
14816468,lsidyv3352b6ec,"cavendish, william, duke of newcastle.","cavendish, william",https://www.wikidata.org/wiki/Q1101373,Q1101373,the humorous lovers. a comedy. [electronic resource],the humorous lovers. a comedy,,,,,,,"london : j. m. for h. herringman, 1677.",1677,london,j. m. for h. herringman,comedy
14816475,lsidyv3194105b,"chamberlain, robert, poet.","chamberlain, robert",https://www.wikidata.org/wiki/Q16185960,Q16185960,the swaggering damsell. a comedy. written by r. c. (rob. chamberlaine.). [electronic resource],the swaggering damsell. a comedy. written by r. c. (rob. chamberlaine.),,,,,,,"london : tho. cotes for andrew crooke, 1640.",1640,london,tho. cotes for andrew crooke,comedy
14816476,lsidyv3352f068,"chambers, marianne.","chambers, marianne",https://www.wikidata.org/wiki/Q55381444,Q55381444,"the school for friends, a comedy, in five acts, etc. [electronic resource]","the school for friends, a comedy, in five acts, etc.",,,,,,,"london : barker and son, 1805.",1805,london,barker and son,comedy
