aleph system no.,dom id,author (o),author (n),author_wikidata_url,author_wikidata_id,title (o),title (n),metadata,edition,other authors (o),other authors (n),series,subject,imprint (o),p year,p location,p name,type
14832712,lsidyv34ec95d5,"yorke, elizabeth, countess of hardwicke.","yorke, elizabeth",,,"the court of oberon; or the three wishes. a drama, in three acts [and in prose and verse. with a coloured frontispiece]. f.p. [electronic resource]","the court of oberon; or the three wishes. a drama, in three acts",[and in prose and verse. with a coloured frontispiece]. f.p,,,,,,"london, 1831.",1831,london,,play
14832782,lsidyv32b67568,"lewis, m. g. (matthew gregory), 1775-1818.",Matthew Gregory Lewis,https://www.wikidata.org/wiki/Q121060,Q121060,"timour the tartar. a grand romantic melo-drama, etc. [electronic resource]","timour the tartar. a grand romantic melo-drama, etc.",,,,,,,"london: lowndes & hobbs; sold by hatchard, [1811].",1811,london,lowndes & hobbs,play
14832789,lsidyv3a9e61ac,"nutt, d., miss.","nutt, d",,,cosmo de' medici. the false one. agramont and beaumont. three tragedies. and the deformed. a dramatic sketch. by the author of “ginevra” .. [electronic resource],cosmo de' medici. the false one. agramont and beaumont. three tragedies. and the deformed. a dramatic sketch.,by the author of “ginevra”,,,,,,"london: kegan paul, trench & co., 1884.",1884,london,kegan paul trench & co.,play
14839213,lsidyv368986da -- lsidyv3588dbe8 -- lsidyv36f8be8b -- lsidyv36f89ec7 -- lsidyv36f8e3fa,"dilke, charles wentworth.","dilke, charles wentworth",,,"old english plays; being a selection from the early dramatic writers. [edited by charles wentworth dilke, and designed as a continuation of dodsley's collection.] [electronic resource]",old english plays; being a selection from the early dramatic writers,"[edited by charles wentworth dilke, and designed as a continuation of dodsley's collection.]",,"dodsley, robert, 1703-1764.","dodsley, robert",,,"john martin : london, 1814, 1815.",1814,london,john martin,play
14841032,lsidyv30853ec8,"pugin, augustus, 1762-1832.","pugin, augustus",,,"paris and its environs, displayed in a series of two hundred picturesque views, from original drawings, taken under the direction of a. pugin, esq. the engravings executed under the superintendence of mr. c. heath. with topographical and historical descriptions (by l. t. ventouillac), etc. [electronic resource]",paris and its environs,"displayed in a series of two hundred picturesque views, from original drawings, taken under the direction of a. pugin, esq. the engravings executed under the superintendence of mr. c. heath. with topographical and historical descriptions (by l. t. ventouillac), etc.",,"heath, charles, engraver. -- ventouillac, l. t.","heath, charles, engraver |ventouillac, l. t.",,,"london : jennings & chaplin, 1831, [1829-31].",1831,london,jennings & chaplin,play
14841581,lsidyv32bfe0fb,"wellbeloved, horace.","wellbeloved, horace",,,"london lions for country cousins ... a display of metropolitan improvements, the new streets, new bridges, new churches, etc. ... second edition. [electronic resource]",london lions for country cousins,"a display of metropolitan improvements, the new streets, new bridges, new churches, etc....second edition",,,,,,"london, [1826?]",1826,london,,play
14846809,lsidyv35cf487e,"arterton, a.","arterton, a",,,"thespis and melpomene. a lyrical drama, in four acts. [electronic resource]","thespis and melpomene. a lyrical drama, in four acts",,,,,,,"london : london literary society, [1885.].",1885,london,literary society,play
14847014,lsidyv35e8ce1c,"cartwright, fairfax leighton, right hon. sir, g.c.v.o.",Fairfax Leighton Cartwright,https://www.wikidata.org/wiki/Q1393205,Q1393205,the emperor's wish. a play in five acts. [in verse.] [electronic resource],the emperor's wish. a play in five acts,[in verse.],,,,,,"london : field & tuer, [1884.].",1884,london,field & tuer,play
14847097,lsidyv35e8b519,"cousins, edward.",Edward Cousins,https://www.wikidata.org/wiki/Q26804592,Q26804592,jacques artevelte ... [a play.] edited by e. ratcliffe cousins. [electronic resource],jacques artevelte,[a play.] edited by e. ratcliffe cousins...,,"cousins, edward ratcliffe.","cousins, edward ratcliffe",,,"[london] : warren hall & lovitt, 1886.",1886,london,warren hall & lovitt,play
14847176,lsidyv35e8633d,,,,,"cosmos. [a play in three acts, and in verse.] by drogheda. l.p. few ms. notes. [electronic resource]",cosmos,"[a play in three acts, and in verse.] by drogheda. l.p. few ms. notes",,,,,,"nashville, tenn. : cumberland presbyterian publishing house, [1885.].",1885,nashville,cumberland presbyterian publishing house,play
14847243,lsidyv35e8a790,"fitzgibbon, henry macaulay.",Henry Macaulay FitzGibbon,https://www.wikidata.org/wiki/Q4275957,Q4275957,"famous elizabethan plays, expurgated and adapted for modern readers by h. m. f. [“the shoemaker's holiday.” by t. dekker. “the knight of the burning pestle.” by f. beaumont and j. fletcher. “epicœne; or the silent woman.” by ben jonson. “a new way to pay old debts.” by p. massinger. “perkin warbeck.” by j. ford. “the two noble kinsmen.” by j. fletcher and w. shakspere.] [electronic resource]",famous elizabethan plays,expurgated and adapted for modern readers by h. m. f. [“the shoemaker's holiday.” by t. dekker. “the knight of the burning pestle.” by f. beaumont and j. fletcher. “epicœne; or the silent woman.” by ben jonson. “a new way to pay old debts.” by p. massinger. “perkin warbeck.” by j. ford. “the two noble kinsmen.” by j. fletcher and w. shakspere.],,,,,,"london : w. h. allen & co., 1890 [1889.].",1890,london,w. h. allen & co.,play
14847467,lsidyv35e8df0c,"jenner, katharine amabel.","jenner, katharine amabel",,,half-hour plays. rumpelstilskin and other plays from old fairy tales. adapted either for the village school or the drawing-room. by amabel jenner. [electronic resource],half-hour plays. rumpelstilskin and other plays from old fairy tales,adapted either for the village school or the drawing-room. by amabel jenner,,,,,,"london : w. smith & innes, 1889.",1889,london,w. smith & innes,play
14847555,lsidyv35e8c069,"lee, m. a.",lee,,,"sybil: or, the last of the barons. an historical drama, in three acts [and in verse]. [electronic resource]","sybil: or, the last of the barons. an historical drama, in three acts",[and in verse],,,,,,"london, 1878.",1878,london,,play
14847626,lsidyv35e89344,"mackenzie, james bovell.",James Bovell Mackenzie,https://www.wikidata.org/wiki/Q133585384,Q133585384,thayendanegea: an historico-military drama. [electronic resource],thayendanegea: an historico-military drama,,,,,,,"toronto : w. briggs, 1898.",1898,toronto,w. briggs,play
14847657,lsidyv35e858d5,,,,,"the court martial: a satirical drama [in two acts, in prose and verse]. by martinet. [electronic resource]",the court martial: a satirical drama,"[in two acts, in prose and verse]. by martinet",,,,,,"london, 1864.",1864,london,,play
14847740,lsidyv35e87000,"n., f.",Nellie Francena Waite Flynn,https://www.wikidata.org/wiki/Q96103578,Q96103578,"the pleasures of anarchy, a dramatic poem ... by f[rancis] n[ewnham]. [electronic resource]","the pleasures of anarchy, a dramatic poem",by f[rancis] n[ewnham]...,,,,,,"london, 1862.",1862,london,,play
14847788,lsidyv35e7ca6a -- lsidyv35e7df50 -- lsidyv35e79844 -- lsidyv35e7abbb -- lsidyv35e7a1b9 -- lsidyv35e7e90a -- lsidyv35e791c3 -- lsidyv35e83d21 -- lsidyv35e80e30 -- lsidyv35e7f213 -- lsidyv35e85a73 -- lsidyv35cf64e8 -- lsidyv35e85080 -- lsidyv35e7d0eb -- lsidyv35e7fb49 -- lsidyv35e81865 -- lsidyv35e846db -- lsidyv35e82eec -- lsidyv35e8211a -- lsidyv35e804a6,"oxberry, william.","oxberry, william",,,"the new english drama, with prefatory remarks, biographical sketches, and notes ... with ... stage directions. ... edited by w. o. [electronic resource]",the new english drama,"with prefatory remarks, biographical sketches, and notes with...stage directions. ... edited by w. o",,,,,,"london, 1818-25.",1818,london,,play
14847907,lsidyv35e86124,"reade, charles, 1814-1884.",Charles Reade,https://www.wikidata.org/wiki/Q247473,Q247473,"peregrine pickle: a biographical play, etc. [by c. reade.] [electronic resource]","peregrine pickle: a biographical play, etc.",[by c. reade.],,"smollett, t. (tobias), 1721-1771.","smollett, tobias",,,"printed by henry slatter : oxford, 1851.",1851,oxford,printed by henry slatter,play
14848000,lsidyv35e8d555,"scheffel, joseph viktor von, 1826-1886",Joseph Victor von Scheffel,https://www.wikidata.org/wiki/Q9082,Q9082,the monk of st. gall. a dramatic adaptation [in five acts and in verse] of scheffel's “ekkehard.” by r. s. ross. [electronic resource],the monk of st. gall. a dramatic adaptation,[in five acts and in verse] of scheffel's “ekkehard.” by r. s. ross,,"ross, rebecca sophia.","ross, rebecca sophia",,,"london, 1879.",1879,london,,play
14866488,lsidyv36799cfb,"burgoyne, john, right hon.","burgoyne, john",,,the maid of the oaks: a new dramatic entertainment [in five acts and in prose. by j. burgoyne]. [electronic resource],the maid of the oaks: a new dramatic entertainment,[in five acts and in prose. by j. burgoyne],,,,,,"london : t. becket, 1774.",1774,london,t. becket,play
14866494,lsidyv3679ac52,"calcraft, john william, pseud. [i.e. john william cole.]","calcraft, john william",,,the bride of lammermoor. a drama in five acts. [based on the novel by sir walter scott.] [electronic resource],the bride of lammermoor. a drama in five acts,[based on the novel by sir walter scott.],,"scott, walter, sir, 1771-1832","scott, walter",,,"edinburgh; simpkin & marshall london : john anderson, jun., 1823.",1823,london & edinburgh,simpkin & marshall | john anderson jun.,play
14866550,lsidyv36c49b8c,"cornwall, barry, 1787-1874.",Charles Lamb,https://www.wikidata.org/wiki/Q372984,Q372984,"dramatic scenes. with other poems, now first printed ... illustrated. [electronic resource]","dramatic scenes. with other poems, now first printed",illustrated...,,,,,,"london : chapman & hall, 1857.",1857,london,chapman & hall,play
14866594,lsidyv36a74efb,"demidov, anatoly nikolaevich, prince di san donato.","demidov, anatoly nikolaevich",,,"[voyage dans la russie méridionale et la crimée, par la hongrie, la valachie et la moldavie, exécuté en 1837 ... édition illustrée de soixante-quatre dessins par raffet. (tom. 2-4. voyage dans la russie méridionale ... exécuté ... sous la direction de m. anatole de démidoff, par mm. de sainson, le play, huot, léveillé, raffet, rousseau, de nordmann et du ponceau. [scientific results.])] [electronic resource]","voyage dans la russie méridionale et la crimée, par la hongrie, la valachie et la moldavie, exécuté en 1837","édition illustrée de soixante-quatre dessins par raffet. (tom. 2-4. voyage dans la russie méridionale...exécuté ... sous la direction de m. anatole de démidoff, par mm. de sainson, le play, huot, léveillé, raffet, rousseau, de nordmann et du ponceau. [scientific results.])","another edition of vol. 1. deuxième édition, revue et augmentée par l'auteur. with maps.","raffet, denis auguste marie, 1804-1860.","raffet, denis auguste marie",,,"paris, 1854- .",1854,paris,,play
14866990,lsidyv36c498a2,"isaacson, william parr.","isaacson, william parr",,,"alice; or, the rye-house plot. a dramatic legend of the turf, in three acts [and in verse]. [electronic resource]","alice; or, the rye-house plot. a dramatic legend of the turf, in three acts",[and in verse],,,,,,"london; newmarket [printed] : r. ackermann, 1841.",1841,london,r. ackermann,play
14867465,lsidyv367a3b6b,"ramsay, allan, 1686-1758.","ramsay, allan",,,"the gentle shepherd, a dramatic poem. in five acts. done into english from the original of allan ramsay by c. vanderstop. [electronic resource]","the gentle shepherd, a dramatic poem. in five acts.",done into english from the original of allan ramsay by c. vanderstop,,"vanderstop, cornelius.","vanderstop, cornelius",,,"london, 1777.",1777,london,,play
14867743,lsidyv3679ba44,"tennant, william, professor of oriental languages at st. andrews.","tennant, william",,,"cardinal beaton; a drama, in five acts. [electronic resource]","cardinal beaton; a drama, in five acts",,,,,,,"edinburgh, 1823.",1823,edinburgh,,play
14871481,lsidyv36cfe58c,"cooke, thomas, of braintree, essex.","cooke, thomas",,,"the triumphs of love and honour, a play ... [in verse.] to which are added, considerations on the stage, and on the advantages which arise to a nation from the encouragement of arts. [electronic resource]","the triumphs of love and honour, a play","[in verse.] to which are added, considerations on the stage, and on the advantages which arise to a nation from the encouragement of arts...",,,,,,"london : j. roberts, 1731.",1731,london,j. roberts,play
